time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month,is_weekend,season,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,traffic_proxy,dispersion_factor,wind_alignment_nh24,wind_alignment_industrial,wind_alignment_commercial,wind_alignment_residential,nh24_impact_index,industrial_impact_index,commercial_impact_index,residential_clean_index,pm25_rolling_24h,grap_active
2024-04-19 08:00:00,31.2,32,12.6,0.0,10.4,304,21.2,983.9,240.37,83.3,563.0,28.8,18.9,58.0,8,4,4,0,Spring,0,0,1,0,0,1.0,0.08771929824561403,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.5356395979064564,50.88999999999999,0
2024-04-19 09:00:00,33.3,29,13.1,0.0,13.3,308,27.4,984.0,269.36,73.36,472.0,21.9,18.0,80.0,9,4,4,0,Spring,0,0,1,0,0,1.0,0.06993006993006992,-0.12186934340514717,-0.9925461516413221,-0.7880107536067218,0.4539904997395468,0.0,0.0,0.0,0.6038073646535973,51.840833333333336,0
2024-04-19 10:00:00,35.2,26,12.8,0.0,12.8,310,29.5,984.1,323.31,68.74,323.0,12.8,16.3,105.0,10,4,4,0,Spring,0,0,1,0,0,1.0,0.07246376811594203,-0.08715574274765825,-0.9961946980917455,-0.766044443118978,0.42261826174069983,0.0,0.0,0.0,0.5409513750280958,52.89666666666667,0
2024-04-19 11:00:00,36.5,23,12.2,0.0,12.4,287,29.5,983.3,316.03000000000003,64.25999999999999,212.0,6.0,14.3,123.0,11,4,4,0,Spring,0,0,1,0,0,0.5,0.07462686567164178,-0.46947156278589075,-0.882947592858927,-0.9563047559630354,0.7431448254773945,0.0,0.0,0.0,0.921499583591969,53.97,0
2024-04-19 12:00:00,37.2,21,11.3,0.0,13.0,267,29.5,982.6,248.82000000000002,52.64,178.0,3.4,12.1,131.0,12,4,4,0,Spring,0,0,1,0,0,0.5,0.07142857142857142,-0.7431448254773945,-0.6691306063588579,-0.9986295347545738,0.9271838545667878,0.0,0.0,0.0,1.205339010936824,54.7225,0
2024-04-19 13:00:00,37.8,18,9.8,0.0,15.5,257,32.0,981.6,209.43,46.480000000000004,181.0,3.1,9.7,132.0,13,4,4,0,Spring,0,0,1,0,0,0.5,0.06060606060606061,-0.8480480961564261,-0.5299192642332048,-0.9743700647852351,0.9781476007338058,0.0,0.0,0.0,1.516128781137399,55.35249999999999,0
2024-04-19 14:00:00,37.9,19,9.9,0.0,16.3,252,33.1,980.7,196.17000000000002,44.94,191.0,3.8,7.9,129.0,14,4,4,0,Spring,0,0,1,0,0,0.5,0.057803468208092484,-0.8910065241883679,-0.45399049973954675,-0.9510565162951535,0.9925461516413221,0.0,0.0,0.0,1.6178502271753552,55.91833333333333,0
2024-04-19 15:00:00,36.8,21,10.8,0.0,13.1,286,35.3,980.0,189.54000000000002,44.379999999999995,161.0,3.7,6.0,123.0,15,4,4,0,Spring,0,0,1,0,0,0.5,0.07092198581560284,-0.48480962024633684,-0.874619707139396,-0.9612616959383188,0.754709580222772,0.0,0.0,0.0,0.9886695500918312,56.44333333333333,0
2024-04-19 16:00:00,38.2,18,9.9,0.0,12.8,281,28.4,978.9,187.07000000000002,43.68,138.0,4.5,4.8,112.0,16,4,4,0,Spring,0,0,1,0,0,0.5,0.07246376811594203,-0.5591929034707466,-0.829037572555042,-0.9816271834476639,0.8090169943749475,0.0,0.0,0.0,1.0355417527999329,56.91,0
2024-04-19 17:00:00,35.2,24,11.6,0.0,15.1,342,28.4,979.0,147.68,34.019999999999996,237.0,11.8,6.9,97.0,17,4,4,0,Spring,0,0,1,0,0,1.0,0.06211180124223602,0.45399049973954664,-0.8910065241883679,-0.30901699437494756,-0.12186934340514692,0.028198167685686122,0.0,0.0,0.0,57.143333333333324,0
2024-04-19 18:00:00,34.2,21,8.9,0.0,7.3,11,11.2,978.3,158.6,51.24,487.0,26.1,14.4,78.0,18,4,4,0,Spring,0,0,1,0,0,1.0,0.12048192771084336,0.8290375725550417,-0.5591929034707467,0.19080899537654492,-0.5877852522924726,0.09988404488614959,0.0,0.02298903558753553,0.0,57.59833333333333,0
2024-04-19 19:00:00,32.2,23,8.3,0.0,12.6,27,22.7,979.0,194.35,69.44,831.0,45.7,24.7,52.0,19,4,4,0,Spring,0,0,1,0,0,1.0,0.07352941176470588,0.9510565162951535,-0.30901699437494734,0.4539904997395468,-0.7880107536067218,0.06993062619817306,0.0,0.03338165439261374,0.0,58.4675,0
2024-04-19 20:00:00,29.5,27,8.6,0.0,7.7,37,20.5,980.0,212.42000000000002,80.5,1090.0,59.5,32.4,32.0,20,4,4,0,Spring,0,0,1,0,0,1.0,0.1149425287356322,0.9902680687415704,-0.13917310096006535,0.6018150231520484,-0.8829475928589267,0.11382391594730695,0.0,0.06917414059218947,0.0,59.57583333333333,0
2024-04-19 21:00:00,28.5,30,9.1,0.0,6.1,332,11.5,980.7,214.24,85.67999999999999,1194.0,62.2,35.4,23.0,21,4,4,0,Spring,0,0,1,0,0,0.5,0.14084507042253522,0.2923717047227367,-0.9563047559630354,-0.46947156278589075,0.05233595624294419,0.020589556670615263,0.0,0.0,0.03192493330819595,60.87083333333334,0
2024-04-19 22:00:00,27.0,33,9.4,0.0,6.3,283,7.2,980.6,210.73,90.58,1213.0,59.1,35.7,21.0,22,4,4,0,Spring,0,0,1,0,0,0.5,0.136986301369863,-0.529919264233205,-0.848048096156426,-0.9743700647852352,0.7880107536067222,0.0,0.0,0.0,0.496446774772235,61.27916666666666,0
2024-04-19 23:00:00,27.0,33,9.3,0.0,8.4,280,11.9,981.0,205.79000000000002,93.23999999999998,1177.0,54.6,33.9,19.0,23,4,4,0,Spring,0,0,1,0,0,0.1,0.10638297872340426,-0.5735764363510464,-0.8191520442889916,-0.9848077530122081,0.8191520442889922,0.0,0.0,0.0,0.6880877172027535,62.15416666666667,0
2024-04-20 00:00:00,26.7,35,10.1,0.0,12.7,313,21.6,981.2,194.87,91.56,1073.0,49.5,28.9,17.0,0,5,4,1,Spring,0,0,1,0,0,0.1,0.07299270072992702,-0.03489949670250076,-0.9993908270190958,-0.7313537016191703,0.3746065934159122,0.0,0.0,0.0,0.4757503736382084,63.65333333333333,0
2024-04-20 01:00:00,25.5,37,9.6,0.0,9.3,324,20.2,980.5,171.85999999999999,84.41999999999999,914.0,43.0,21.9,17.0,1,5,4,1,Spring,0,0,1,0,0,0.1,0.0970873786407767,0.15643446504023067,-0.9876883405951378,-0.5877852522924732,0.19080899537654536,0.0015187812139828222,0.0,0.0,0.1774523657001872,65.25166666666667,0
2024-04-20 02:00:00,25.0,34,8.1,0.0,10.7,327,17.3,980.0,146.25,72.8,769.0,37.6,16.3,16.0,2,5,4,1,Spring,0,0,1,0,0,0.1,0.08547008547008547,0.20791169081775943,-0.9781476007338056,-0.544639035015027,0.1391731009600657,0.0017770229984423885,0.0,0.0,0.14891521802727029,66.42416666666666,0
2024-04-20 03:00:00,24.6,32,6.9,0.0,10.1,333,17.3,979.7,127.14,63.839999999999996,650.0,34.0,13.6,13.0,3,5,4,1,Spring,0,0,1,0,0,0.1,0.0900900900900901,0.30901699437494723,-0.9510565162951536,-0.4539904997395469,0.034899496702501524,0.0027839368862607864,0.0,0.0,0.03524849166952654,67.22916666666666,0
2024-04-20 04:00:00,23.5,34,6.8,0.0,7.9,309,16.2,979.6,111.41000000000001,57.81999999999999,546.0,31.5,12.4,11.0,4,5,4,1,Spring,0,0,1,0,0,0.1,0.11235955056179775,-0.10452846326765336,-0.9945218953682734,-0.7771459614569708,0.4383711467890776,0.0,0.0,0.0,0.34631320596337134,67.865,0
2024-04-20 05:00:00,22.5,36,6.6,0.0,10.1,274,16.2,980.2,283.92,77.41999999999999,631.0,44.1,15.7,2.0,5,5,4,1,Spring,0,0,1,0,0,0.1,0.0900900900900901,-0.6560590289905073,-0.754709580222772,-0.9975640502598242,0.874619707139396,0.0,0.0,0.0,0.8833659042107899,67.98166666666667,0
2024-04-20 06:00:00,23.5,52,13.1,0.0,6.8,273,9.0,980.9,244.53,78.39999999999999,670.0,41.8,16.8,18.0,6,5,4,1,Spring,0,0,1,0,0,0.1,0.12820512820512822,-0.6691306063588581,-0.7431448254773944,-0.9986295347545738,0.882947592858927,0.0,0.0,0.0,0.6004043631440703,68.08666666666666,0
2024-04-20 07:00:00,26.5,44,13.3,0.0,11.6,292,20.2,981.9,216.70999999999998,79.24,716.0,38.2,18.1,40.0,7,5,4,1,Spring,0,0,1,0,0,0.1,0.07936507936507936,-0.3907311284892738,-0.9205048534524404,-0.9271838545667874,0.6819983600624988,0.0,0.0,0.0,0.7911180976724986,67.99916666666667,0
2024-04-20 08:00:00,28.0,41,13.8,0.0,17.0,291,32.0,983.0,199.81,77.41999999999999,698.0,32.6,18.0,64.0,8,5,4,1,Spring,0,0,1,0,0,0.1,0.05555555555555555,-0.4067366430758001,-0.913545457642601,-0.9335804264972017,0.6946583704589975,0.0,0.0,0.0,1.1809192297802957,67.75416666666666,0
2024-04-20 09:00:00,30.4,35,13.2,0.0,16.9,304,34.2,983.6,190.70999999999998,66.22,554.0,23.2,15.2,90.0,9,5,4,1,Spring,0,0,1,0,0,0.1,0.0558659217877095,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.8704143465979917,67.45666666666666,0
2024-04-20 10:00:00,33.0,25,10.3,0.0,16.6,338,34.2,983.5,369.33000000000004,48.3,345.0,11.8,11.0,116.0,10,5,4,1,Spring,0,0,1,0,0,0.1,0.056818181818181816,0.3907311284892735,-0.9205048534524404,-0.3746065934159123,-0.052335956242943175,0.0022200632300526904,0.0,0.0,0.0,66.60499999999999,0
2024-04-20 11:00:00,35.0,22,9.9,0.0,14.2,330,34.2,982.9,404.43000000000006,46.76,193.0,3.6,7.7,136.0,11,5,4,1,Spring,0,0,1,0,0,0.5,0.06578947368421052,0.2588190451025203,-0.9659258262890684,-0.5000000000000004,0.08715574274765901,0.008513784378372379,0.0,0.0,0.12376115470167579,65.87583333333332,0
2024-04-20 12:00:00,35.9,19,8.9,0.0,12.0,314,31.3,981.9,339.04,41.16,153.0,1.2,6.4,144.0,12,5,4,1,Spring,0,0,1,0,0,0.5,0.07692307692307693,-0.017452406437283498,-0.9998476951563913,-0.7193398003386511,0.3583679495453006,0.0,0.0,0.0,0.43004153945436074,65.3975,0
2024-04-20 13:00:00,36.8,18,8.3,0.0,13.5,304,29.5,980.9,273.0,35.699999999999996,168.0,2.1,6.1,145.0,13,5,4,1,Spring,0,0,1,0,0,0.5,0.06896551724137931,-0.1908089953765446,-0.981627183447664,-0.8290375725550415,0.5150380749100543,0.0,0.0,0.0,0.6953014011285733,64.94833333333334,0
2024-04-20 14:00:00,36.7,18,8.5,0.0,20.8,288,39.2,980.1,225.81,31.64,188.0,3.5,6.0,143.0,14,5,4,1,Spring,0,0,1,0,0,0.5,0.04587155963302752,-0.4539904997395469,-0.8910065241883678,-0.9510565162951536,0.7313537016191709,0.0,0.0,0.0,1.5212156993678756,64.39416666666666,0
2024-04-20 15:00:00,35.9,19,8.9,0.0,20.5,285,41.0,979.8,202.8,29.679999999999996,193.0,4.3,5.6,142.0,15,5,4,1,Spring,0,0,1,0,0,0.5,0.046511627906976744,-0.5000000000000004,-0.8660254037844385,-0.9659258262890684,0.7660444431189786,0.0,0.0,0.0,1.570391108393906,63.781666666666666,0
2024-04-20 16:00:00,35.4,19,8.3,0.0,18.1,283,38.2,979.6,205.27,30.24,203.0,5.6,5.5,138.0,16,5,4,1,Spring,0,0,1,0,0,0.5,0.05235602094240837,-0.529919264233205,-0.848048096156426,-0.9743700647852352,0.7880107536067222,0.0,0.0,0.0,1.4262994640281674,63.221666666666664,0
2024-04-20 17:00:00,34.5,19,7.8,0.0,17.5,279,33.1,979.6,240.37,37.8,271.0,13.5,7.4,120.0,17,5,4,1,Spring,0,0,1,0,0,0.5,0.05405405405405406,-0.5877852522924732,-0.8090169943749473,-0.9876883405951378,0.829037572555042,0.0,0.0,0.0,1.4508157519713234,63.37916666666666,0
2024-04-20 18:00:00,34.4,19,7.2,0.0,8.1,291,23.8,979.9,207.60999999999999,42.98,332.0,19.1,9.6,106.0,18,5,4,1,Spring,0,0,1,0,0,0.5,0.10989010989010989,-0.4067366430758001,-0.913545457642601,-0.9335804264972017,0.6946583704589975,0.0,0.0,0.0,0.562673280071788,63.035,0
2024-04-20 19:00:00,32.2,21,7.4,0.0,13.2,299,20.2,980.6,200.98,49.28,414.0,26.5,12.6,87.0,19,5,4,1,Spring,0,0,1,0,0,0.5,0.07042253521126761,-0.2756373558169989,-0.961261695938319,-0.8746197071393956,0.5877852522924731,0.0,0.0,0.0,0.7758765330260645,62.19499999999999,0
